,Group,IsPFAS(haveCF2),CAS,Compound name,Code,Solvent_used_for_NMR,Source,Note,SMILES,Internal Standard,FluorineInConjSystem,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
55,Per- and polyfluorinated sulfur-containing compounds,TRUE,,"3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctane-1-thiol",SO3H_8,CDCl3,100+PFAS,,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCS,,0,-81,,-81,-81,,-126.29,-126.29,,-123.67,-123.67,,-123,-123,,-122.04,-122.04,,-114.5,-114.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Per- and polyfluorinated sulfur-containing compounds,TRUE,,"2,2,3,3,4,4,5,5,6,6,7,7,7-tridecafluoroheptane-1-thiol",SO3H_9,CDCl3,100+PFAS,,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CS,,0,-81.05,,-81.05,-81.05,,-126.28,-126.28,,-123.63,-123.63,,-122.95,-122.95,,-121.98,-121.98,,-114.47,-114.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Per- and polyfluorinated sulfur-containing compounds,TRUE,,6:2 fluorotelomer sulfonic acid,SO3H_10,CDCl3,100+PFAS,,O=S(=O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0,,,,,,,,-113.65,-113.65,,-121.79,-121.79,,-122.79,-122.79,,-123.17,-123.17,,-126.07,-126.07,,-80.73,-80.73,-80.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Per- and polyfluorinated sulfur-containing compounds,TRUE,,"1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonamide",SO3H_11,CDCl3,100+PFAS,,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0,,,,,,-113.95,-113.95,,-121.5,-121.5,,-126.19,-126.19,,-80.98,-80.98,-80.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Per- and polyfluorinated sulfur-containing compounds,TRUE,,perfluorohexane sulfonamide,SO3H_12,CDCl3,100+PFAS,,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0,,,,,,-111.92,-111.92,,-119.86,-119.86,,-121.7,-121.7,,-122.67,-122.67,,-126.08,-126.08,,-80.74,-80.74,-80.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Per- and polyfluorinated sulfur-containing compounds,TRUE,,perfluorooctane sulfonamide,SO3H_13,CDCl3,100+PFAS,,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0,,,,,,-111.87,-111.87,,-119.76,-119.76,,-121.43,-121.43,,-121.63,-121.63,,-121.81,-121.81,,-122.62,-122.62,,-126.04,-126.04,,-80.69,-80.69,-80.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Per- and polyfluorinated sulfur-containing compounds,TRUE,,"N-ethyl-1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluorooctane-1-sulfonamide",SO3H_14,CDCl3,100+PFAS,,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0,,,,,,,,-113.17,-113.17,,-120.55,-120.55,,-121.72,-121.72,,-121.88,-121.88,,-122.02,-122.02,,-122.82,-122.82,,-126.24,-126.24,,-80.95,-80.95,-80.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Per- and polyfluorinated sulfur-containing compounds,TRUE,,"N-ethyl-1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluoro-N-(2-hydroxyethyl)octane-1-sulfonamide",SO3H_15,CDCl3,100+PFAS,,CCN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0,,,,,,,,,,,-112.33,-112.33,,-120.39,-120.39,,-121.64,-121.64,,-121.82,-121.82,,-121.99,-121.99,,-122.8,-122.8,,-126.22,-126.22,,-80.93,-80.93,-80.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Per- and polyfluorinated sulfur-containing compounds,TRUE,,"1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluoro-N-(2-hydroxyethyl)-N-methyloctane-1-sulfonamide",SO3H_16,CDCl3,100+PFAS,,CN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0,,,,,,,,,,-111.8,-111.8,,-120.55,-120.55,,-121.66,-121.66,,-121.82,-121.82,,-121.99,-121.99,,-122.79,-122.79,,-126.22,-126.22,,-80.91,-80.91,-80.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Per- and polyfluorinated iodides,TRUE,,perfluorobutyl iodide,I_1,CDCl3,100+PFAS,,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)I,,0,-81.33,,-81.33,-81.33,,-125.41,-125.41,,-114.28,-114.28,,-60.35,-60.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Per- and polyfluorinated iodides,TRUE,,perfluorohexyl iodide,I_2,CDCl3,100+PFAS,,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,,0,-81.08,,-81.08,-81.08,,-126.3,-126.3,,-122.88,-122.88,,-121.26,-121.26,,-113.33,-113.33,,-59.96,-59.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Per- and polyfluorinated iodides,TRUE,,perfluoroheptyl iodide,I_3,CDCl3,100+PFAS,,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,,0,-81.05,,-81.05,-81.05,,-126.31,-126.31,,-122.85,-122.85,,-122.06,-122.06,,-121.07,-121.07,,-113.29,-113.29,,-60.01,-60.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Per- and polyfluorinated iodides,TRUE,,perfluoroisoheptyl iodide,I_4,CDCl3,100+PFAS,,FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,,0,-72.09,,-72.09,-72.09,,-186.25,,-72.09,-72.09,-72.09,,-119.98,-119.98,,-115.03,-115.03,,-112.81,-112.81,,-59.66,-59.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,Per- and polyfluorinated iodides,TRUE,,perfluorooctyl iodide,I_5,CDCl3,100+PFAS,,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,,0,-80.95,,-80.95,-80.95,,-126.25,-126.25,,-122.82,-122.82,,-122,-122,,-121.85,-121.85,,-121,-121,,-113.24,-113.24,,-59.87,-59.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Per- and polyfluorinated iodides,TRUE,,perfluoroisononyl iodide,I_6,CDCl3,100+PFAS,,FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,,0,-72.2,,-72.2,-72.2,,-186.31,,-72.2,-72.2,-72.2,,-121.51,-121.51,,-121.04,-121.04,,-120.83,-120.83,,-120.83,-120.83,,-113.25,-113.25,,-59.69,-59.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Per- and polyfluorinated iodides,TRUE,,"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12-pentacosafluoro-12-iodododecane",I_7,CDCl3,100+PFAS,,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,,0,-80.91,,-80.91,-80.91,,-126.22,-126.22,,-122.79,-122.79,,-121.98,-121.98,,-121.77,-121.77,,-121.77,-121.77,,-121.77,-121.77,,-121.77,-121.77,,-121.77,-121.77,,-120.97,-120.97,,-113.26,-113.26,,-60.03,-60.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Per- and polyfluorinated iodides,TRUE,,"1,1,1,2,2,3,3,4,4-nonafluoro-6-iodohexane",I_8,CDCl3,100+PFAS,,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,,0,-81.21,,-81.21,-81.21,,-126.12,-126.12,,-124.44,-124.44,,-115.23,-115.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Per- and polyfluorinated iodides,TRUE,,"1,1,1,2,2,3,3,4,4,5,5,6,6-tridecafluoro-8-iodooctane",I_9,CDCl3,100+PFAS,,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,,0,-80.99,,-80.99,-80.99,,-126.27,-126.27,,-123.53,-123.53,,-122.96,-122.96,,-122,-122,,-115.04,-115.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Per- and polyfluorinated iodides,TRUE,,8:2 fluorotelomer iodide,I_10,CDCl3,100+PFAS,,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,,0,-80.91,,-80.91,-80.91,,-126.22,-126.22,,-123.49,-123.49,,-122.81,-122.81,,-122,-122,,-122,-122,,-121.78,-121.78,,-115.02,-115.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Per- and polyfluorinated iodides,TRUE,,10:2 fluorotelomer iodide,I_11,CDCl3,100+PFAS,,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,,0,-80.91,,-80.91,-80.91,,-126.22,-126.22,,-123.49,-123.49,,-122.79,-122.79,,-121.89,-121.89,,-121.89,-121.89,,-121.89,-121.89,,-121.89,-121.89,,-121.89,-121.89,,-115.02,-115.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Per- and polyfluorinated chlorine-containing compounds,TRUE,,"2,2,3,3,4,4,4-heptafluorobutanoyl chloride",Cl_1,CDCl3,100+PFAS,,O=C(Cl)C(F)(F)C(F)(F)C(F)(F)F,,0,,,,,-119.47,-119.47,,-127.24,-127.24,,-81.04,-81.04,-81.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Per- and polyfluorinated chlorine-containing compounds,TRUE,,perfluorooctanoyl chloride,Cl_2,CDCl3,100+PFAS,,O=C(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0,,,,,-118.52,-118.52,,-121.75,-121.75,,-122.03,-122.03,,-122.76,-122.76,,-122.76,-122.76,,-126.26,-126.26,,-81.12,-81.12,-81.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Per- and polyfluorinated chlorine-containing compounds,TRUE,,perfluorononanoyl chloride,Cl_3,CDCl3,100+PFAS,,O=C(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0,,,,,-118.51,-118.51,,-121.81,-121.81,,-121.81,-121.81,,-121.81,-121.81,,-122.75,-122.75,,-122.75,-122.75,,-126.24,-126.24,,-81.04,-81.04,-81.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Per- and polyfluorinated chlorine-containing compounds,TRUE,,"3,3-dichloro-1,1,1,2,2-pentafluoropropane",Cl_4,CDCl3,100+PFAS,,FC(F)(F)C(F)(F)C(Cl)Cl,,0,-79.65,,-79.65,-79.65,,-120.25,-120.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Per- and polyfluorinated chlorine-containing compounds,TRUE,,"1,3-dichloro-1,1,3,3-tetrafluoropropan-2-one",Cl_5,CDCl3,100+PFAS,,O=C(C(F)(F)Cl)C(F)(F)Cl,,0,,,,-66.35,-66.35,,,-66.35,-66.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Per- and polyfluorinated chlorine-containing compounds,FALSE,,ethyl chlorofluoroacetate,Cl_6,CDCl3,100+PFAS,,CCOC(=O)C(F)Cl,,0,,,,,,,-145.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,CF3-functionalized ultra-short chains,TRUE,,hexafluoroacetone,Short_1,CDCl3,100+PFAS,,O=C(C(F)(F)F)C(F)(F)F,,0,,,,-83.11,-83.11,-83.11,,-83.11,-83.11,-83.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,CF3-functionalized ultra-short chains,TRUE,,methyl trifluoroacetate,Short_2,CDCl3,100+PFAS,,COC(=O)C(F)(F)F,,0,,,,,,-75.13,-75.13,-75.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,CF3-functionalized ultra-short chains,TRUE,,potassium trifluoroacetate,Short_3,CDCl3,100+PFAS,,O=C([O-])C(F)(F)F.[K+],,0,,,,,-73.86,-73.86,-73.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,CF3-functionalized ultra-short chains,TRUE,,trifluoroacetic acid,Short_4,CDCl3,100+PFAS,,O=C(O)C(F)(F)F,,0,,,,,-75,-75,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Polyfluorinated ethers,TRUE,,"2-chloro-2-(difluoromethoxy)-1,1,1-trifluoroethane",ethers_1,CDCl3,100+PFAS,,FC(F)OC(Cl)C(F)(F)F,,0,-87.11,,-87.11,,,,,-80.26,-80.26,-80.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Polyfluorinated ethers,TRUE,,"1,1,2,2-tetrafluoroethyl ether",ethers_2,CDCl3,100+PFAS,,CCOC(F)(F)C(F)F,,0,,,,,-91.64,-91.64,,-136.95,-136.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Polyfluorinated ethers,TRUE,,"1H,1H,5H-octafluoropentyl-1,1,2,2-tetrafluoroethyl ether",ethers_3,CDCl3,100+PFAS,,FC(F)C(F)(F)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,,0,-137.02,,-137.02,,-92.5,-92.5,,,,-120.34,-120.34,,-129.89,-129.89,,-129.89,-129.89,,-137.38,-137.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Polyfluorinated ethers,TRUE,,"3-(difluoromethoxy)-1,1,2,2-tetrafluoropropane",ethers_4,CDCl3,100+PFAS,,FC(F)OCC(F)(F)C(F)F,,0,-86.4,,-86.4,,,,-125.18,-125.18,,-138.96,-138.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Polyfluorinated ethers,TRUE,,"1-(difluoromethoxy)-1,1,2,2-tetrafluoroethane",ethers_5,CDCl3,100+PFAS,,FC(F)OC(F)(F)C(F)F,,0,-86.33,,-86.33,,,-125.13,-125.13,,-138.9,-138.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Polyfluorinated ethers,TRUE,,"1-(2,2-difluoropropoxy)-2,2-dimethylpropane",ethers_6,CDCl3,100+PFAS,,FC(F)(F)COCC(F)(F)F,,0,-74.62,,-74.62,-74.62,,,,,-74.62,-74.62,-74.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Polyfluorinated ethers,TRUE,,"ethyl-1,1,2,2-tetrafluoroethyl ether",ethers_7,CDCl3,100+PFAS,,CCOC(F)(F)C(F)F,,0,,,,,-91.59,-91.59,,-136.88,-136.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Polyfluorinated ethers,TRUE,,heptafluoropropyl methyl ether,ethers_8,CDCl3,100+PFAS,,COC(F)(F)C(F)(F)C(F)(F)F,,0,,,,-89.59,-89.59,,-129.68,-129.68,,-81.76,-81.76,-81.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,Polyfluorinated ethers,TRUE,,"1,1,2,2-tetrafluoro-1-methoxyethane",ethers_9,CDCl3,100+PFAS,Data is different the review book,COC(F)(F)C(F)F,,0,,,,-125.54,-125.54,,-140.01,-140.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,Polyfluorinated ethers,TRUE,,"n-butyl-1,1,2,2-tetrafluoroethyl ether",ethers_10,CDCl3,100+PFAS,,CCCCOC(F)(F)C(F)F,,0,,,,,,,-91.37,-91.37,,-136.6,-136.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Fluorinated aromatics,TRUE,,"2-nitro-a,a,a-trifluorotoluene",aromatics_1,CDCl3,100+PFAS,,O=[N+]([O-])c1ccccc1C(F)(F)F,,1,,,,,,,,,,,-60.02,-60.02,-60.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,Fluorinated aromatics,TRUE,,"3,5-bis(trifluoromethyl)aniline",aromatics_2,CDCl3,100+PFAS,,Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,,1,,,,,,-63.52,-63.52,-63.52,,,,-63.52,-63.52,-63.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Fluorinated aromatics,TRUE,,"3,5-bis(trifluoromethyl)phenyl hydrazine",aromatics_3,CDCl3,100+PFAS,,NNc1cc(C(F)(F)F)cc(C(F)(F)F)c1,,1,,,,,,,-63.42,-63.42,-63.42,,,,-63.42,-63.42,-63.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,Fluorinated aromatics,TRUE,,3-(trifluoromethyl)aniline,aromatics_4,CDCl3,100+PFAS,,Nc1cccc(C(F)(F)F)c1,,1,,,,,,,,-62.87,-62.87,-62.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Fluorinated aromatics,TRUE,,4-(trifluoromethyl)aniline,aromatics_5,CDCl3,100+PFAS,,Nc1ccc(C(F)(F)F)cc1,,1,,,,,,,-61.33,-61.33,-61.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,Fluorinated aromatics,TRUE,,N-[4-(trifluoromethoxy)phenyl]acetamide,aromatics_6,CDCl3,100+PFAS,,CC(=O)Nc1ccc(OC(F)(F)F)cc1,,1,,,,,,,,,,,-58.37,-58.37,-58.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Fluorinated aromatics,TRUE,,4-chlorobenzotrifluoride,aromatics_7,CDCl3,100+PFAS,,FC(F)(F)c1ccc(Cl)cc1,,1,-62.58,,-62.58,-62.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,Fluorinated aromatics,TRUE,,"4-[1,1,1,3,3,3-hexafluoro-2-(4-hydroxyphenyl)propan-2-yl]phenol",aromatics_8,CDCl3,100+PFAS,,Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,,1,,,,,,,,,,,,,,,-64.44,-64.44,-64.44,,-64.44,-64.44,-64.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Fluorinated aromatics,TRUE,,"a,a,a-trifluoro-m-cresol",aromatics_9,CDCl3,100+PFAS,,Oc1cccc(C(F)(F)F)c1,,1,,,,,,,,-63.84,-63.84,-63.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Fluorinated aromatics,TRUE,,2-(trifluoromethyl)benzoic acid,aromatics_10,CDCl3,100+PFAS,,O=C(O)c1ccccc1C(F)(F)F,,1,,,,,,,,,,,-59.38,-59.38,-59.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Fluorinated aromatics,TRUE,,4-(trifluoromethyl)benzoic acid,aromatics_11,CDCl3,100+PFAS,,O=C(O)c1ccc(C(F)(F)F)cc1,,1,,,,,,,,,-63.19,-63.19,-63.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,Fluorinated aromatics,TRUE,,"1,4-difluorobenzene",aromatics_12,CDCl3,100+PFAS,,Fc1ccc(F)cc1,,1,-119.85,,,,,-119.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,Fluorinated aromatics,TRUE,,"1,2,3-trifluorobenzene",aromatics_13,CDCl3,100+PFAS,,Fc1cccc(F)c1F,,1,-135.16,,,,,,-135.16,,-161.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,Fluorinated aromatics,TRUE,,"1,2,4-trifluorobenzene",aromatics_14,CDCl3,100+PFAS,,Fc1ccc(F)c(F)c1,,1,-115.64,,,,,-133.49,,-143.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Fluorinated aromatics,TRUE,,"2,3,4,5,6-pentafluoroaniline",aromatics_15,CDCl3,100+PFAS,,Nc1c(F)c(F)c(F)c(F)c1F,,1,,,,-162.49,,-165.34,,-173.95,,-165.34,,-162.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,Fluorinated aromatics,TRUE,,"2,3,4,5,6-pentafluorobenzoic acid",aromatics_16,CDCl3,100+PFAS,,O=C(O)c1c(F)c(F)c(F)c(F)c1F,,1,,,,,,-138.87,,-161.22,,-150.09,,-161.22,,-138.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,Fluorinated aromatics,TRUE,,pentafluorobenzene,aromatics_17,CDCl3,100+PFAS,,Fc1cc(F)c(F)c(F)c1F,,1,-138.56,,,,-138.56,,-162.05,,-153.68,,-162.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,Fluorinated aromatics,TRUE,,pentafluorophenol,aromatics_18,CDCl3,100+PFAS,,Oc1c(F)c(F)c(F)c(F)c1F,,1,,,,-163.05,,-165.02,,-169.87,,-165.02,,-163.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,Fluorinated aromatics,TRUE,,decafluorobiphenyl,aromatics_19,CDCl3,100+PFAS,,Fc1c(F)c(F)c(-c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,,1,-150,,,-160.53,,-137.57,,,,-137.57,,-160.53,,-150,,-160.53,,-137.57,,-137.57,,-160.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,Fluorinated aromatics,TRUE,,octafluoronapthalene,aromatics_20,CDCl3,100+PFAS,,Fc1c(F)c(F)c2c(F)c(F)c(F)c(F)c2c1F,,1,-145.29,,,-145.29,,-153.86,,,-153.86,,-145.29,,-145.29,,-153.86,,,-153.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,Other fluorinated compounds,TRUE,,"bis(3,3,4,4,5,5,6,6,6-nonafluorohexyl) hydrogen phosphate",other_1,DMSO,100+PFAS,,O=P(O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0,,,,,,,,-113.97,-113.97,,-124.66,-124.66,,-126.26,-126.26,,-81.17,-81.17,-81.17,,,,,-113.97,-113.97,,-124.66,-124.66,,-126.26,-126.26,,-81.17,-81.17,-81.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,Other fluorinated compounds,TRUE,,"bis(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecyl) hydrogen phosphate",other_2,DMSO,100+PFAS,,O=P(O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0,,,,,,,,-113.85,-113.85,,-121.84,-121.84,,-122.04,-122.04,,-122.04,-122.04,,-122.83,-122.83,,-123.76,-123.76,,-126.23,-126.23,,-80.94,-80.94,-80.94,,,,,-113.85,-113.85,,-121.84,-121.84,,-122.04,-122.04,,-122.04,-122.04,,-122.83,-122.83,,-123.76,-123.76,,-126.23,-126.23,,-80.94,-80.94,-80.94,,,,,,,,,,,,
